时间,收盘价,代码,成交量,成交笔数,收益率,净价,全价
2021-01-20,102.88,150314.IB,0.0,,3.190419912338257,102.88,0
2021-01-21,102.4044,150314.IB,740000000.0,3.0,3.299999952316284,102.4044,0
2021-01-22,102.4893,150314.IB,100000000.0,3.0,3.2799999713897705,102.4893,0
2021-01-25,102.3976,150314.IB,30000000.0,1.0,3.299999952316284,102.3976,0
2021-01-26,102.3976,150314.IB,40000000.0,2.0,3.299999952316284,102.3976,0
2021-01-27,102.3976,150314.IB,0.0,,3.2996745109558105,102.3976,0
2021-01-28,102.3976,150314.IB,0.0,,3.29935622215271,102.3976,0
2021-01-29,102.3976,150314.IB,0.0,,3.2990376949310303,102.3976,0
2021-02-01,102.3976,150314.IB,0.0,,3.298081398010254,102.3976,0
2021-02-02,102.3976,150314.IB,0.0,,3.297762155532837,102.3976,0
2021-02-03,102.3976,150314.IB,0.0,,3.29744291305542,102.3976,0
2021-02-04,101.954,150314.IB,3000000.0,1.0,3.400000095367432,101.954,0
2021-02-05,101.9108,150314.IB,10000000.0,1.0,3.410900115966797,101.9108,0
2021-02-08,101.6774,150314.IB,100000000.0,2.0,3.4649999141693115,101.6774,0
2021-02-09,101.6774,150314.IB,0.0,,3.4650087356567383,101.6774,0
2021-02-10,101.7399,150314.IB,80000000.0,2.0,3.450000047683716,101.7399,0
2021-02-18,101.7399,150314.IB,0.0,,3.448108434677124,101.7399,0
2021-02-19,101.726,150314.IB,3000000.0,1.0,3.450000047683716,101.726,0
2021-02-22,101.6439,150314.IB,1565000000.0,19.0,3.470000028610229,101.6439,0
2021-02-23,101.6945,150314.IB,220000000.0,5.0,3.4574999809265137,101.6945,0
2021-02-24,101.8289,150314.IB,240000000.0,7.0,3.424999952316284,101.8289,0
2021-02-25,101.855,150314.IB,450000000.0,6.0,3.4189999103546143,101.855,0
2021-02-26,101.7668,150314.IB,91000000.0,3.0,3.4398000240325928,101.7668,0
2021-03-01,101.7668,150314.IB,0.0,,3.439074993133545,101.7668,0
2021-03-02,101.7668,150314.IB,0.0,,3.438833713531494,101.7668,0
2021-03-03,101.7668,150314.IB,0.0,,3.438592433929444,101.7668,0
2021-03-04,101.7589,150314.IB,100000000.0,2.0,3.440000057220459,101.7589,0
2021-03-05,101.7589,150314.IB,635000000.0,9.0,3.440000057220459,101.7589,0
2021-03-08,101.7757,150314.IB,674000000.0,9.0,3.434999942779541,101.7757,0
2021-03-09,101.8175,150314.IB,680000000.0,9.0,3.424999952316284,101.8175,0
2021-03-10,101.7956,150314.IB,250000000.0,4.0,3.430000066757202,101.7956,0
2021-03-11,101.8207,150314.IB,190000000.0,3.0,3.423500061035156,101.8207,0
2021-03-12,101.7905,150314.IB,290000000.0,7.0,3.430000066757202,101.7905,0
2021-03-15,101.7905,150314.IB,925000000.0,11.0,3.430000066757202,101.7905,0
2021-03-16,101.7469,150314.IB,370000000.0,9.0,3.440000057220459,101.7469,0
2021-03-17,101.7469,150314.IB,1120000000.0,17.0,3.440000057220459,101.7469,0
2021-03-18,101.7854,150314.IB,1020000000.0,13.0,3.430500030517578,101.7854,0
2021-03-19,101.8031,150314.IB,140000000.0,9.0,3.4260001182556152,101.8031,0
2021-03-22,101.8041,150314.IB,1030000000.0,21.0,3.424999952316284,101.8041,0
2021-03-23,101.8626,150314.IB,640000000.0,13.0,3.410099983215332,101.8626,0
2021-03-24,101.8995,150314.IB,510000000.0,10.0,3.40149998664856,101.8995,0
2021-03-25,101.9729,150314.IB,50000000.0,2.0,3.383500099182129,101.9729,0
2021-03-26,101.9729,150314.IB,0.0,,3.3832061290740967,101.9729,0
2021-03-29,101.8877,150314.IB,110000000.0,2.0,3.4024999141693115,101.8877,0
2021-03-30,101.8804,150314.IB,100000000.0,1.0,3.4045000076293945,101.8804,0
2021-03-31,101.899,150314.IB,540000000.0,8.0,3.399800062179565,101.899,0
2021-04-01,101.9009,150314.IB,470000000.0,1.0,3.3989999294281006,101.9009,0
2021-04-02,101.9009,150314.IB,0.0,,3.398768663406372,101.9009,0
2021-04-06,101.9009,150314.IB,0.0,,3.3977222442626958,101.9009,0
2021-04-07,101.8689,150314.IB,60000000.0,3.0,3.4049999713897705,101.8689,0
2021-04-08,101.8689,150314.IB,100000000.0,2.0,3.4049999713897705,101.8689,0
2021-04-09,101.8851,150314.IB,450000000.0,7.0,3.400000095367432,101.8851,0
2021-04-12,101.9455,150314.IB,990000000.0,13.0,3.384999990463257,101.9455,0
2021-04-13,101.9495,150314.IB,330000000.0,12.0,3.384000062942505,101.9495,0
2021-04-14,102.129,150314.IB,190000000.0,5.0,3.3399999141693115,102.129,0
2021-04-15,102.0757,150314.IB,620000000.0,11.0,3.351799964904785,102.0757,0
2021-04-16,102.1095,150314.IB,590000000.0,9.0,3.3429999351501465,102.1095,0
2021-04-19,102.078,150314.IB,740000000.0,20.0,3.3510000705718994,102.078,0
2021-04-20,102.2228,150314.IB,930000000.0,9.0,3.315000057220459,102.2228,0
2021-04-21,102.2024,150314.IB,360000000.0,6.0,3.319999933242798,102.2024,0
2021-04-22,102.2665,150314.IB,50000000.0,2.0,3.303999900817871,102.2665,0
2021-04-23,102.2408,150314.IB,100000000.0,2.0,3.309999942779541,102.2408,0
2021-04-26,102.2369,150314.IB,1170000000.0,14.0,3.309999942779541,102.2369,0
2021-04-27,102.1541,150314.IB,10000000.0,1.0,3.3299999237060547,102.1541,0
2021-04-28,102.1541,150314.IB,0.0,,3.329699754714966,102.1541,0
2021-04-29,102.1109,150314.IB,40000000.0,2.0,3.3399999141693115,102.1109,0
2021-04-30,102.1109,150314.IB,0.0,,3.339718103408813,102.1109,0
2021-05-06,102.2433,150314.IB,200000000.0,3.0,3.305000066757202,102.2433,0
2021-05-07,102.2433,150314.IB,100000000.0,2.0,3.305000066757202,102.2433,0
2021-05-10,102.2382,150314.IB,1070000000.0,5.0,3.305000066757202,102.2382,0
2021-05-11,102.2422,150314.IB,510000000.0,13.0,3.303999900817871,102.2422,0
2021-05-12,102.3773,150314.IB,730000000.0,13.0,3.2699999809265137,102.3773,0
2021-05-13,102.3733,150314.IB,430000000.0,8.0,3.2709999084472656,102.3733,0
2021-05-14,102.3733,150314.IB,0.0,,3.270662784576416,102.3733,0
2021-05-17,102.3733,150314.IB,0.0,,3.269661426544189,102.3733,0
2021-05-18,102.2859,150314.IB,200000000.0,6.0,3.2909998893737797,102.2859,0
2021-05-19,102.2859,150314.IB,0.0,,3.290659189224243,102.2859,0
2021-05-20,102.2859,150314.IB,0.0,,3.290337324142456,102.2859,0
2021-05-21,102.4759,150314.IB,3481200000.0,1.0,3.2428998947143555,102.4759,0
2021-05-24,102.64,150314.IB,240000000.0,2.0,3.201200008392334,102.64,0
2021-05-25,102.5585,150314.IB,110000000.0,3.0,3.220999956130981,102.5585,0
2021-05-26,102.5596,150314.IB,50000000.0,1.0,3.220000028610229,102.5596,0
2021-05-27,102.5636,150314.IB,100000000.0,2.0,3.219000101089477,102.5636,0
2021-05-28,102.5636,150314.IB,0.0,,3.2186317443847656,102.5636,0
2021-05-31,102.452,150314.IB,400000000.0,6.0,3.244999885559082,102.452,0
2021-06-01,102.4319,150314.IB,2714000000.0,20.0,3.25,102.4319,0
2021-06-02,102.4492,150314.IB,550000000.0,11.0,3.244999885559082,102.4492,0
2021-06-03,102.4507,150314.IB,900000000.0,9.0,3.2446000576019287,102.4507,0
2021-06-04,102.4236,150314.IB,190000000.0,4.0,3.25,102.4236,0
2021-06-07,102.2827,150314.IB,380000000.0,5.0,3.2850000858306885,102.2827,0
2021-06-08,102.2801,150314.IB,2000000.0,1.0,3.2850000858306885,102.2801,0
2021-06-09,102.2615,150314.IB,690000000.0,13.0,3.289999961853028,102.2615,0
2021-06-10,102.239,150314.IB,90000000.0,7.0,3.295300006866455,102.239,0
2021-06-11,102.239,150314.IB,0.0,,3.295005798339844,102.239,0
2021-06-15,102.239,150314.IB,0.0,,3.293728828430176,102.239,0
2021-06-16,102.239,150314.IB,0.0,,3.2934091091156006,102.239,0
2021-06-17,102.1906,150314.IB,290000000.0,9.0,3.305000066757202,102.1906,0
2021-06-18,102.1906,150314.IB,40000000.0,2.0,3.305000066757202,102.1906,0
2021-06-21,102.2264,150314.IB,150000000.0,3.0,3.2950000762939453,102.2264,0
2021-06-22,102.2699,150314.IB,92000000.0,5.0,3.282999992370605,102.2699,0
2021-06-23,102.2436,150314.IB,80000000.0,3.0,3.289999961853028,102.2436,0
2021-06-24,102.2994,150314.IB,130000000.0,6.0,3.275399923324585,102.2994,0
2021-06-25,102.2994,150314.IB,0.0,,3.2752058506011963,102.2994,0
2021-06-28,102.1979,150314.IB,220000000.0,2.0,3.299999952316284,102.1979,0
2021-06-29,102.4484,150314.IB,60000000.0,1.0,3.234999895095825,102.4484,0
2021-06-30,102.4484,150314.IB,0.0,,3.2356984615325928,102.4484,0
2021-07-01,102.4484,150314.IB,0.0,,3.2353436946868896,102.4484,0
2021-07-02,102.4484,150314.IB,0.0,,3.2349886894226074,102.4484,0
2021-07-05,102.4484,150314.IB,0.0,,3.233922481536865,102.4484,0
2021-07-06,102.4484,150314.IB,0.0,,3.2335665225982666,102.4484,0
2021-07-07,102.4484,150314.IB,0.0,,3.233210325241089,102.4484,0
2021-07-08,102.5144,150314.IB,100000000.0,4.0,3.2160000801086426,102.5144,0
2021-07-09,102.7763,150314.IB,1210000000.0,1.0,3.1489999294281006,102.7763,0
2021-07-12,102.8068,150314.IB,470000000.0,12.0,3.140000104904175,102.8068,0
2021-07-13,102.9214,150314.IB,908000000.0,20.0,3.109999895095825,102.9214,0
2021-07-14,102.9254,150314.IB,1120000000.0,26.0,3.108999967575073,102.9254,0
2021-07-15,103.1064,150314.IB,120000000.0,4.0,3.0625,103.1064,0
2021-07-16,103.0358,150314.IB,540000000.0,7.0,3.0799999237060547,103.0358,0
2021-07-19,103.0184,150314.IB,60000000.0,1.0,3.0831000804901123,103.0184,0
2021-07-20,103.0956,150314.IB,514000000.0,9.0,3.0625,103.0956,0
2021-07-21,103.1054,150314.IB,470000000.0,13.0,3.059999942779541,103.1054,0
2021-07-22,103.1428,150314.IB,740000000.0,11.0,3.049999952316284,103.1428,0
2021-07-23,103.2528,150314.IB,100000000.0,2.0,3.0199999809265137,103.2528,0
2021-07-26,103.2568,150314.IB,100000000.0,1.0,3.0190000534057617,103.2568,0
2021-07-27,103.3292,150314.IB,60000000.0,3.0,3.0,103.3292,0
2021-07-28,103.3187,150314.IB,20000000.0,1.0,3.00219988822937,103.3187,0
2021-07-29,103.2862,150314.IB,400000000.0,4.0,3.009999990463257,103.2862,0
2021-07-30,103.2862,150314.IB,0.0,,3.0095036029815674,103.2862,0
2021-08-02,103.4361,150314.IB,1220000000.0,1.0,2.969599962234497,103.4361,0
2021-08-03,103.5088,150314.IB,340000000.0,10.0,2.950500011444092,103.5088,0
2021-08-04,103.4091,150314.IB,50000000.0,1.0,2.9749999046325684,103.4091,0
2021-08-05,103.4265,150314.IB,1420000000.0,4.0,2.970000028610229,103.4265,0
2021-08-06,103.4305,150314.IB,210000000.0,5.0,2.969000101089477,103.4305,0
2021-08-09,103.4559,150314.IB,280000000.0,1.0,2.960900068283081,103.4559,0
2021-08-10,103.4559,150314.IB,0.0,,2.960360050201416,103.4559,0
2021-08-11,103.4559,150314.IB,0.0,,2.959831953048706,103.4559,0
2021-08-12,103.2107,150314.IB,160000000.0,4.0,3.0225000381469727,103.2107,0
2021-08-13,103.1742,150314.IB,110000000.0,3.0,3.0299999713897705,103.1742,0
2021-08-16,103.1956,150314.IB,1190000000.0,7.0,3.0239999294281006,103.1956,0
2021-08-17,103.209,150314.IB,730000000.0,5.0,3.0199999809265137,103.209,0
2021-08-18,103.1551,150314.IB,140000000.0,5.0,3.0339999198913574,103.1551,0
2021-08-19,103.3732,150314.IB,615000000.0,13.0,2.9765000343322754,103.3732,0
2021-08-20,103.3788,150314.IB,1020000000.0,21.0,2.9749999046325684,103.3788,0
2021-08-23,103.4114,150314.IB,90000000.0,3.0,2.9649999141693115,103.4114,0
2021-08-24,103.3668,150314.IB,370000000.0,5.0,2.9760000705718994,103.3668,0
2021-08-25,103.4245,150314.IB,180000000.0,6.0,2.9600000381469727,103.4245,0
2021-08-26,103.3456,150314.IB,280000000.0,8.0,2.9800000190734863,103.3456,0
2021-08-27,103.2687,150314.IB,260000000.0,9.0,3.0,103.2687,0
2021-08-30,103.2227,150314.IB,2110000000.0,8.0,3.009999990463257,103.2227,0
2021-08-31,103.2933,150314.IB,150000000.0,2.0,2.990999937057495,103.2933,0
2021-09-01,103.259,150314.IB,410000000.0,8.0,3.0,103.259,0
2021-09-02,103.3719,150314.IB,700000000.0,16.0,2.970000028610229,103.3719,0
2021-09-03,103.383,150314.IB,40000000.0,2.0,2.9649999141693115,103.383,0
2021-09-06,103.387,150314.IB,120000000.0,7.0,2.963900089263916,103.387,0
2021-09-07,103.3905,150314.IB,250000000.0,3.0,2.962500095367432,103.3905,0
2021-09-08,103.3638,150314.IB,600000000.0,11.0,2.969000101089477,103.3638,0
2021-09-09,103.2376,150314.IB,260000000.0,6.0,3.0011000633239746,103.2376,0
2021-09-10,103.2358,150314.IB,330500000.0,7.0,3.0,103.2358,0
2021-09-13,103.25,150314.IB,39500000.0,4.0,2.996299982070923,103.25,0
2021-09-14,103.1959,150314.IB,130000000.0,4.0,3.009999990463257,103.1959,0
2021-09-15,103.118,150314.IB,180000000.0,4.0,3.0299999713897705,103.118,0
2021-09-16,103.1347,150314.IB,350000000.0,7.0,3.025000095367432,103.1347,0
2021-09-17,103.2401,150314.IB,47000000.0,2.0,2.993000030517578,103.2401,0
2021-09-22,103.1028,150314.IB,110000000.0,1.0,3.0299999713897705,103.1028,0
2021-09-23,103.1709,150314.IB,128000000.0,3.0,3.009000062942505,103.1709,0
2021-09-24,103.1709,150314.IB,0.0,,3.010767698287964,103.1709,0
2021-09-27,103.1709,150314.IB,0.0,,3.0090060234069824,103.1709,0
2021-09-28,103.1709,150314.IB,0.0,,3.00841760635376,103.1709,0
2021-09-29,103.1709,150314.IB,0.0,,3.007828712463379,103.1709,0
2021-09-30,103.1709,150314.IB,0.0,,3.00723934173584,103.1709,0
2021-10-08,103.18,150314.IB,120000000.0,2.0,3.000099897384644,103.18,0
2021-10-11,103.18,150314.IB,0.0,,2.998276472091675,103.18,0
2021-10-12,103.0261,150314.IB,1400000000.0,2.0,3.0390000343322754,103.0261,0
2021-10-13,103.0261,150314.IB,0.0,,3.0384461879730225,103.0261,0
2021-10-14,102.8512,150314.IB,80000000.0,1.0,3.0850000381469727,102.8512,0
2021-10-15,102.8247,150314.IB,50000000.0,1.0,3.0899999141693115,102.8247,0
2021-10-18,102.5646,150314.IB,130000000.0,4.0,3.1600000858306885,102.5646,0
2021-10-19,102.4525,150314.IB,490000000.0,11.0,3.190000057220459,102.4525,0
2021-10-20,102.4525,150314.IB,1080000000.0,12.0,3.190000057220459,102.4525,0
2021-10-21,102.5977,150314.IB,2250000000.0,16.0,3.150000095367432,102.5977,0
2021-10-22,102.7004,150314.IB,740000000.0,8.0,3.119999885559082,102.7004,0
2021-10-25,102.6985,150314.IB,670000000.0,9.0,3.119999885559082,102.6985,0
2021-10-26,102.7025,150314.IB,660000000.0,11.0,3.1189000606536865,102.7025,0
2021-10-27,102.7169,150314.IB,1820000000.0,13.0,3.114500045776367,102.7169,0
2021-10-28,102.7549,150314.IB,200000000.0,6.0,3.103600025177002,102.7549,0
2021-10-29,102.7948,150314.IB,790000000.0,15.0,3.0899999141693115,102.7948,0
2021-11-01,102.8008,150314.IB,470000000.0,9.0,3.088900089263916,102.8008,0
2021-11-02,102.9026,150314.IB,470000000.0,8.0,3.059999942779541,102.9026,0
2021-11-03,102.9759,150314.IB,70000000.0,3.0,3.039999961853028,102.9759,0
2021-11-04,102.9744,150314.IB,261000000.0,3.0,3.039799928665161,102.9744,0
2021-11-05,103.0102,150314.IB,610000000.0,11.0,3.0295000076293945,103.0102,0
2021-11-08,103.0362,150314.IB,400000000.0,2.0,3.0199999809265137,103.0362,0
2021-11-09,103.056,150314.IB,940000000.0,14.0,3.0127999782562256,103.056,0
2021-11-10,103.0381,150314.IB,380000000.0,5.0,3.018899917602539,103.0381,0
2021-11-11,103.0381,150314.IB,0.0,,3.018311023712158,103.0381,0
2021-11-12,103.0298,150314.IB,170000000.0,3.0,3.0199999809265137,103.0298,0
2021-11-15,103.0597,150314.IB,142590000.0,3.0,3.009999990463257,103.0597,0
2021-11-16,103.1645,150314.IB,160000000.0,2.0,2.9800000190734863,103.1645,0
2021-11-17,103.1867,150314.IB,520000000.0,6.0,2.973900079727173,103.1867,0
2021-11-18,103.2146,150314.IB,10000000.0,1.0,2.9649999141693115,103.2146,0
2021-11-19,103.2146,150314.IB,140000000.0,2.0,2.9649999141693115,103.2146,0
2021-11-22,103.113,150314.IB,340000000.0,4.0,2.9911000728607178,103.113,0
2021-11-23,103.208,150314.IB,410000000.0,7.0,2.9642999172210693,103.208,0
2021-11-24,103.2213,150314.IB,50000000.0,1.0,2.9600000381469727,103.2213,0
2021-11-25,103.2915,150314.IB,50000000.0,1.0,2.940000057220459,103.2915,0
2021-11-26,103.3093,150314.IB,200000000.0,3.0,2.934499979019165,103.3093,0
2021-11-29,103.427,150314.IB,160000000.0,4.0,2.900000095367432,103.427,0
2021-11-30,103.3458,150314.IB,40000000.0,2.0,2.921099901199341,103.3458,0
2021-12-01,103.3498,150314.IB,40000000.0,2.0,2.9200000762939453,103.3498,0
2021-12-02,103.3498,150314.IB,0.0,,2.9193344116210938,103.3498,0
2021-12-03,103.2748,150314.IB,100000000.0,2.0,2.939500093460083,103.2748,0
2021-12-06,103.2748,150314.IB,0.0,,2.9375030994415283,103.2748,0
2021-12-07,103.4456,150314.IB,340000000.0,2.0,2.88949990272522,103.4456,0
2021-12-08,103.4451,150314.IB,20000000.0,1.0,2.8889000415802,103.4451,0
2021-12-09,103.3423,150314.IB,812000000.0,10.0,2.916100025177002,103.3423,0
2021-12-10,103.3929,150314.IB,172000000.0,5.0,2.900000095367432,103.3929,0
2021-12-13,103.357,150314.IB,330000000.0,7.0,2.9100000858306885,103.357,0
2021-12-14,103.3586,150314.IB,100000000.0,3.0,2.908900022506714,103.3586,0
2021-12-15,103.5291,150314.IB,80000000.0,2.0,2.859999895095825,103.5291,0
2021-12-16,103.5331,150314.IB,30000000.0,1.0,2.8589000701904297,103.5331,0
2021-12-17,103.5126,150314.IB,200000000.0,4.0,2.863899946212769,103.5126,0
2021-12-20,103.5623,150314.IB,110000000.0,4.0,2.847899913787842,103.5623,0
2021-12-21,103.4785,150314.IB,40000000.0,1.0,2.8705999851226807,103.4785,0
2021-12-22,103.4095,150314.IB,50000000.0,4.0,2.8893001079559326,103.4095,0
2021-12-23,103.5114,150314.IB,100000000.0,1.0,2.859999895095825,103.5114,0
2021-12-24,103.5624,150314.IB,140000000.0,2.0,2.845000028610229,103.5624,0
2021-12-27,103.5765,150314.IB,1600000000.0,15.0,2.838900089263916,103.5765,0
2021-12-28,103.5765,150314.IB,0.0,,2.838163375854492,103.5765,0
2021-12-29,103.5765,150314.IB,0.0,,2.837439775466919,103.5765,0
2021-12-30,103.6716,150314.IB,440000000.0,9.0,2.809999942779541,103.6716,0
2021-12-31,103.6584,150314.IB,120000000.0,2.0,2.809999942779541,103.6584,0
2022-01-04,103.6624,150314.IB,200000000.0,2.0,2.808900117874145,103.6624,0
2022-01-05,103.6531,150314.IB,340000000.0,4.0,2.809999942779541,103.6531,0
2022-01-06,103.6531,150314.IB,140000000.0,3.0,2.809999942779541,103.6531,0
2022-01-07,103.6531,150314.IB,0.0,,2.8092494010925293,103.6531,0
2022-01-10,103.6779,150314.IB,100000000.0,3.0,2.799999952316284,103.6779,0
2022-01-11,103.7194,150314.IB,600000000.0,2.0,2.7874999046325684,103.7194,0
2022-01-12,103.737,150314.IB,3040000.0,1.0,2.7802000045776367,103.737,0
2022-01-13,103.737,150314.IB,0.0,,2.780980110168457,103.737,0
2022-01-14,103.737,150314.IB,0.0,,2.780211925506592,103.737,0
2022-01-17,103.737,150314.IB,0.0,,2.777902126312256,103.737,0
2022-01-18,104.1472,150314.IB,530000000.0,8.0,2.6600000858306885,104.1472,0
2022-01-19,104.2856,150314.IB,500000000.0,10.0,2.619999885559082,104.2856,0
2022-01-20,104.2895,150314.IB,2290000000.0,16.0,2.618000030517578,104.2895,0
2022-01-21,104.2907,150314.IB,940000000.0,10.0,2.615000009536743,104.2907,0
2022-01-24,104.4464,150314.IB,1410000000.0,14.0,2.569999933242798,104.4464,0
2022-01-25,104.4593,150314.IB,880000000.0,14.0,2.566400051116944,104.4593,0
2022-01-26,104.355,150314.IB,450000000.0,14.0,2.595000028610229,104.355,0
2022-01-27,104.2638,150314.IB,580000000.0,9.0,2.619999885559082,104.2638,0
2022-01-28,104.2255,150314.IB,30000000.0,1.0,2.630000114440918,104.2255,0
2022-02-07,104.2255,150314.IB,0.0,,2.621157169342041,104.2255,0
2022-02-08,104.324,150314.IB,100000000.0,2.0,2.591099977493286,104.324,0
2022-02-09,104.2531,150314.IB,150000000.0,2.0,2.610599994659424,104.2531,0
2022-02-10,104.2531,150314.IB,270000000.0,4.0,2.610599994659424,104.2531,0
2022-02-11,104.017,150314.IB,590000000.0,10.0,2.674999952316284,104.017,0
2022-02-14,104.017,150314.IB,260000000.0,7.0,2.674999952316284,104.017,0
2022-02-15,104.0457,150314.IB,420000000.0,9.0,2.664999961853028,104.0457,0
2022-02-16,103.9908,150314.IB,110000000.0,3.0,2.680000066757202,103.9908,0
2022-02-17,104.1175,150314.IB,770000000.0,18.0,2.6424999237060547,104.1175,0
2022-02-18,104.048,150314.IB,360000000.0,8.0,2.6600000858306885,104.048,0
2022-02-21,103.9761,150314.IB,600000000.0,14.0,2.680000066757202,103.9761,0
2022-02-22,103.9721,150314.IB,50000000.0,1.0,2.6812000274658203,103.9721,0
2022-02-23,103.7326,150314.IB,100000000.0,2.0,2.75,103.7326,0
2022-02-24,103.8128,150314.IB,61240000.0,3.0,2.7249999046325684,103.8128,0
2022-02-25,103.7872,150314.IB,50000000.0,1.0,2.7300000190734863,103.7872,0
2022-02-28,103.7661,150314.IB,120000000.0,2.0,2.7362000942230225,103.7661,0
2022-03-01,103.7303,150314.IB,30000000.0,2.0,2.744999885559082,103.7303,0
2022-03-02,103.7303,150314.IB,0.0,,2.7450056076049805,103.7303,0
2022-03-03,103.4928,150314.IB,10000000.0,1.0,2.810100078582764,103.4928,0
2022-03-04,103.4928,150314.IB,0.0,,2.813153982162476,103.4928,0
2022-03-07,103.4552,150314.IB,20000000.0,1.0,2.821199893951416,103.4552,0
2022-03-08,103.4632,150314.IB,50000000.0,2.0,2.81879997253418,103.4632,0
2022-03-09,103.4525,150314.IB,20000000.0,2.0,2.821199893951416,103.4525,0
2022-03-10,103.3427,150314.IB,80000000.0,2.0,2.8499999046325684,103.3427,0
2022-03-11,103.367,150314.IB,1550000000.0,16.0,2.845000028610229,103.367,0
2022-03-14,103.543,150314.IB,80000000.0,3.0,2.790600061416626,103.543,0
2022-03-15,103.6436,150314.IB,370000000.0,10.0,2.759999990463257,103.6436,0
2022-03-16,103.5734,150314.IB,20000000.0,2.0,2.7799999713897705,103.5734,0
2022-03-17,103.5734,150314.IB,0.0,,2.779207229614258,103.5734,0
2022-03-18,103.5734,150314.IB,0.0,,2.778412342071533,103.5734,0
2022-03-21,103.5734,150314.IB,0.0,,2.7760214805603027,103.5734,0
2022-03-22,103.5909,150314.IB,20000000.0,1.0,2.7699999809265137,103.5909,0
2022-03-23,103.3177,150314.IB,1180000000.0,3.0,2.8499999046325684,103.3177,0
2022-03-24,103.3177,150314.IB,590000000.0,2.0,2.8499999046325684,103.3177,0
2022-03-25,103.3177,150314.IB,0.0,,2.849254608154297,103.3177,0
2022-03-28,103.3386,150314.IB,10000000.0,1.0,2.8399999141693115,103.3386,0
2022-03-29,103.3386,150314.IB,0.0,,2.8399853706359863,103.3386,0
2022-03-30,103.3693,150314.IB,240000000.0,7.0,2.8299999237060547,103.3693,0
2022-03-31,103.3693,150314.IB,0.0,,2.829245090484619,103.3693,0
2022-04-01,103.3693,150314.IB,0.0,,2.828480958938598,103.3693,0
2022-04-06,103.6142,150314.IB,50000000.0,1.0,2.75,103.6142,0
2022-04-07,103.6667,150314.IB,9000000.0,1.0,2.7300000190734863,103.6667,0
